waiver_name,status,matched_issue_count,tag,comment,user,timestamp,filter_json,raw_tcl
RDC_CLOCK_CORRUPT_OBSERVED_100,ACTIVE,1,RDC_CLOCK_CORRUPT_OBSERVED,This warning is that output clock of clock gating cell should be active and reset is deasserted. This is confirmed by designer.,minsy0731,12-06-2025 13:42:45,"{""RdcSourceResets:ResetName"": ""RESETN_ACLK"", ""RdcDestResets:DestResetInfo:ResetName"": ""'no-reset'"", ""DestClockInfoList:DestClockInfo:ClockDomainId"": ""1"", ""DestClockInfoList:DestClockInfo:ClockName"": ""CLK_PRCM_ACLK"", ""DestClockInfoList:DestClockInfo:ClockObject"": ""ACLK"", ""ReasonInfoList:ReasonInfo:ReasonCode"": ""NO_BLOCKING_METHOD"", ""SrcObject"": ""r_bd_aclk_dly_cnt/Q[3:0]"", ""DestObject"": ""u_gated_bd_aclk/u_dont_touch_preicg/ECK"", ""AllSrcResets:SrcResetInfo:ResetObject"": ""RESETN_ACLK"", ""AllSrcResets:SrcResetInfo:ResetName"": ""RESETN_ACLK"", ""DestSyncResetInfoList:DestResetInfo:ResetName"": ""'no-reset'"", ""SrcClockInfoList:SrcClockInfo:ClockDomainId"": ""1"", ""SrcClockInfoList:SrcClockInfo:ClockName"": ""CLK_PRCM_ACLK"", ""SrcClockInfoList:SrcClockInfo:ClockObject"": ""ACLK"", ""Module"": ""BOS_AESDMA""}","waive_violation -add {RDC_CLOCK_CORRUPT_OBSERVED_100}  -comment {This warning is that output clock of clock gating cell should be active and reset is deasserted. This is confirmed by designer.}  -filter {(RdcSourceResets:ResetName == ""RESETN_ACLK"") AND (RdcDestResets:DestResetInfo:ResetName == ""'no-reset'"") AND (DestClockInfoList:DestClockInfo:ClockDomainId == ""1"") AND (DestClockInfoList:DestClockInfo:ClockName == ""CLK_PRCM_ACLK"") AND (DestClockInfoList:DestClockInfo:ClockObject == ""ACLK"") AND (ReasonInfoList:ReasonInfo:ReasonCode == ""NO_BLOCKING_METHOD"") AND (SrcObject == ""r_bd_aclk_dly_cnt/Q[3:0]"") AND (DestObject == ""u_gated_bd_aclk/u_dont_touch_preicg/ECK"") AND (AllSrcResets:SrcResetInfo:ResetObject == ""RESETN_ACLK"") AND (AllSrcResets:SrcResetInfo:ResetName == ""RESETN_ACLK"") AND (DestSyncResetInfoList:DestResetInfo:ResetName == ""'no-reset'"") AND (SrcClockInfoList:SrcClockInfo:ClockDomainId == ""1"") AND (SrcClockInfoList:SrcClockInfo:ClockName == ""CLK_PRCM_ACLK"") AND (SrcClockInfoList:SrcClockInfo:ClockObject == ""ACLK"") AND (Module == ""BOS_AESDMA"")}  -app { rdc } -tag { RDC_CLOCK_CORRUPT_OBSERVED } -user { minsy0731 } -timestamp { 12-06-2025 13:42:45 }"
RDC_CLOCK_CORRUPT_OBSERVED_101,ACTIVE,1,RDC_CLOCK_CORRUPT_OBSERVED,This warning is that output clock of clock gating cell should be active and reset is deasserted. This is confirmed by designer.,minsy0731,12-06-2025 13:42:45,"{""RdcSourceResets:ResetName"": ""RESETN_ACLK"", ""RdcDestResets:DestResetInfo:ResetName"": ""'no-reset'"", ""DestClockInfoList:DestClockInfo:ClockDomainId"": ""1"", ""DestClockInfoList:DestClockInfo:ClockName"": ""CLK_PRCM_ACLK"", ""DestClockInfoList:DestClockInfo:ClockObject"": ""ACLK"", ""ReasonInfoList:ReasonInfo:ReasonCode"": ""NO_BLOCKING_METHOD"", ""SrcObject"": ""u_sync_qactive_aclk/sync_inst[0].genblk1.genblk1.u_dont_touch_sync_dff2/Q"", ""DestObject"": ""u_gated_sfr_pclk/u_dont_touch_preicg/ECK"", ""AllSrcResets:SrcResetInfo:ResetObject"": ""RESETN_ACLK"", ""AllSrcResets:SrcResetInfo:ResetName"": ""RESETN_ACLK"", ""DestSyncResetInfoList:DestResetInfo:ResetName"": ""'no-reset'"", ""SrcClockInfoList:SrcClockInfo:ClockDomainId"": ""1"", ""SrcClockInfoList:SrcClockInfo:ClockName"": ""CLK_PRCM_ACLK"", ""SrcClockInfoList:SrcClockInfo:ClockObject"": ""ACLK"", ""Module"": ""BOS_AESDMA""}","waive_violation -add {RDC_CLOCK_CORRUPT_OBSERVED_101}  -comment {This warning is that output clock of clock gating cell should be active and reset is deasserted. This is confirmed by designer.}  -filter {(RdcSourceResets:ResetName == ""RESETN_ACLK"") AND (RdcDestResets:DestResetInfo:ResetName == ""'no-reset'"") AND (DestClockInfoList:DestClockInfo:ClockDomainId == ""1"") AND (DestClockInfoList:DestClockInfo:ClockName == ""CLK_PRCM_ACLK"") AND (DestClockInfoList:DestClockInfo:ClockObject == ""ACLK"") AND (ReasonInfoList:ReasonInfo:ReasonCode == ""NO_BLOCKING_METHOD"") AND (SrcObject == ""u_sync_qactive_aclk/sync_inst[0].genblk1.genblk1.u_dont_touch_sync_dff2/Q"") AND (DestObject == ""u_gated_sfr_pclk/u_dont_touch_preicg/ECK"") AND (AllSrcResets:SrcResetInfo:ResetObject == ""RESETN_ACLK"") AND (AllSrcResets:SrcResetInfo:ResetName == ""RESETN_ACLK"") AND (DestSyncResetInfoList:DestResetInfo:ResetName == ""'no-reset'"") AND (SrcClockInfoList:SrcClockInfo:ClockDomainId == ""1"") AND (SrcClockInfoList:SrcClockInfo:ClockName == ""CLK_PRCM_ACLK"") AND (SrcClockInfoList:SrcClockInfo:ClockObject == ""ACLK"") AND (Module == ""BOS_AESDMA"")}  -app { rdc } -tag { RDC_CLOCK_CORRUPT_OBSERVED } -user { minsy0731 } -timestamp { 12-06-2025 13:42:45 }"
RDC_CLOCK_CORRUPT_OBSERVED_102,ACTIVE,1,RDC_CLOCK_CORRUPT_OBSERVED,This warning is that output clock of clock gating cell should be active and reset is deasserted. This is confirmed by designer.,minsy0731,12-06-2025 13:42:45,"{""RdcSourceResets:ResetName"": ""RESETN_ACLK"", ""RdcDestResets:DestResetInfo:ResetName"": ""'no-reset'"", ""DestClockInfoList:DestClockInfo:ClockDomainId"": ""1"", ""DestClockInfoList:DestClockInfo:ClockName"": ""CLK_PRCM_ACLK"", ""DestClockInfoList:DestClockInfo:ClockObject"": ""ACLK"", ""ReasonInfoList:ReasonInfo:ReasonCode"": ""NO_BLOCKING_METHOD"", ""SrcObject"": ""r_core_aclk_dly_cnt/Q[3:0]"", ""DestObject"": ""u_gated_core_aclk/u_dont_touch_preicg/ECK"", ""AllSrcResets:SrcResetInfo:ResetObject"": ""RESETN_ACLK"", ""AllSrcResets:SrcResetInfo:ResetName"": ""RESETN_ACLK"", ""DestSyncResetInfoList:DestResetInfo:ResetName"": ""'no-reset'"", ""SrcClockInfoList:SrcClockInfo:ClockDomainId"": ""1"", ""SrcClockInfoList:SrcClockInfo:ClockName"": ""CLK_PRCM_ACLK"", ""SrcClockInfoList:SrcClockInfo:ClockObject"": ""ACLK"", ""Module"": ""BOS_AESDMA""}","waive_violation -add {RDC_CLOCK_CORRUPT_OBSERVED_102}  -comment {This warning is that output clock of clock gating cell should be active and reset is deasserted. This is confirmed by designer.}  -filter {(RdcSourceResets:ResetName == ""RESETN_ACLK"") AND (RdcDestResets:DestResetInfo:ResetName == ""'no-reset'"") AND (DestClockInfoList:DestClockInfo:ClockDomainId == ""1"") AND (DestClockInfoList:DestClockInfo:ClockName == ""CLK_PRCM_ACLK"") AND (DestClockInfoList:DestClockInfo:ClockObject == ""ACLK"") AND (ReasonInfoList:ReasonInfo:ReasonCode == ""NO_BLOCKING_METHOD"") AND (SrcObject == ""r_core_aclk_dly_cnt/Q[3:0]"") AND (DestObject == ""u_gated_core_aclk/u_dont_touch_preicg/ECK"") AND (AllSrcResets:SrcResetInfo:ResetObject == ""RESETN_ACLK"") AND (AllSrcResets:SrcResetInfo:ResetName == ""RESETN_ACLK"") AND (DestSyncResetInfoList:DestResetInfo:ResetName == ""'no-reset'"") AND (SrcClockInfoList:SrcClockInfo:ClockDomainId == ""1"") AND (SrcClockInfoList:SrcClockInfo:ClockName == ""CLK_PRCM_ACLK"") AND (SrcClockInfoList:SrcClockInfo:ClockObject == ""ACLK"") AND (Module == ""BOS_AESDMA"")}  -app { rdc } -tag { RDC_CLOCK_CORRUPT_OBSERVED } -user { minsy0731 } -timestamp { 12-06-2025 13:42:45 }"
RDC_CLOCK_CORRUPT_OBSERVED_113,ACTIVE,1,RDC_CLOCK_CORRUPT_OBSERVED,Logic not needed when IP is reset,pnson,12-05-2026 21:51:59,"{""RdcSourceResets:ResetName"": ""RESETN_ACLK"", ""RdcDestResets:DestResetInfo:ResetName"": ""'no-reset'"", ""DestClockInfoList:DestClockInfo:ClockDomainId"": ""1"", ""DestClockInfoList:DestClockInfo:ClockName"": ""CLK_PRCM_ACLK"", ""DestClockInfoList:DestClockInfo:ClockObject"": ""ACLK"", ""ReasonInfoList:ReasonInfo:ReasonCode"": ""NO_BLOCKING_METHOD"", ""ReasonInfoList:ReasonInfo:ReasonCodeMsg"": ""[ERROR] No valid blocking scheme found"", ""SrcObject"": ""u_enerr_ecc_dec_dcls_sram_wrfifo/sync_inst[0].genblk1.genblk1.u_dont_touch_sync_dff2/Q"", ""DestObject"": ""u_sram_wrfifo_cg/u_dont_touch_preicg/ECK"", ""SrcObjectType"": ""library-cell"", ""DestObjectType"": ""clock-gating-cell"", ""AllSrcResets:SrcResetInfo:ResetObject"": ""RESETN_ACLK"", ""AllSrcResets:SrcResetInfo:ResetName"": ""RESETN_ACLK"", ""DestSyncResetInfoList:DestResetInfo:ResetName"": ""'no-reset'"", ""SrcClockInfoList:SrcClockInfo:ClockDomainId"": ""1"", ""SrcClockInfoList:SrcClockInfo:ClockName"": ""CLK_PRCM_ACLK"", ""SrcClockInfoList:SrcClockInfo:ClockObject"": ""ACLK"", ""ContainerInstance"": ""BOS_AESDMA"", ""Module"": ""BOS_AESDMA""}","waive_violation -add {RDC_CLOCK_CORRUPT_OBSERVED_113}  -comment {Logic not needed when IP is reset}  -filter {(RdcSourceResets:ResetName == ""RESETN_ACLK"") AND (RdcDestResets:DestResetInfo:ResetName == ""'no-reset'"") AND (DestClockInfoList:DestClockInfo:ClockDomainId == ""1"") AND (DestClockInfoList:DestClockInfo:ClockName == ""CLK_PRCM_ACLK"") AND (DestClockInfoList:DestClockInfo:ClockObject == ""ACLK"") AND (ReasonInfoList:ReasonInfo:ReasonCode == ""NO_BLOCKING_METHOD"") AND (ReasonInfoList:ReasonInfo:ReasonCodeMsg == ""[ERROR] No valid blocking scheme found"") AND (SrcObject == ""u_enerr_ecc_dec_dcls_sram_wrfifo/sync_inst[0].genblk1.genblk1.u_dont_touch_sync_dff2/Q"") AND (DestObject == ""u_sram_wrfifo_cg/u_dont_touch_preicg/ECK"") AND (SrcObjectType == ""library-cell"") AND (DestObjectType == ""clock-gating-cell"") AND (AllSrcResets:SrcResetInfo:ResetObject == ""RESETN_ACLK"") AND (AllSrcResets:SrcResetInfo:ResetName == ""RESETN_ACLK"") AND (DestSyncResetInfoList:DestResetInfo:ResetName == ""'no-reset'"") AND (SrcClockInfoList:SrcClockInfo:ClockDomainId == ""1"") AND (SrcClockInfoList:SrcClockInfo:ClockName == ""CLK_PRCM_ACLK"") AND (SrcClockInfoList:SrcClockInfo:ClockObject == ""ACLK"") AND (ContainerInstance == ""BOS_AESDMA"") AND (Module == ""BOS_AESDMA"")}  -app { rdc } -tag { RDC_CLOCK_CORRUPT_OBSERVED } -user { pnson } -timestamp { 12-05-2026 21:51:59 }"
RDC_CLOCK_CORRUPT_OBSERVED_115,ACTIVE,1,RDC_CLOCK_CORRUPT_OBSERVED,Logic not needed when IP is reset,pnson,12-05-2026 21:51:59,"{""RdcSourceResets:ResetName"": ""RESETN_ACLK"", ""RdcDestResets:DestResetInfo:ResetName"": ""'no-reset'"", ""DestClockInfoList:DestClockInfo:ClockDomainId"": ""1"", ""DestClockInfoList:DestClockInfo:ClockName"": ""CLK_PRCM_ACLK"", ""DestClockInfoList:DestClockInfo:ClockObject"": ""ACLK"", ""ReasonInfoList:ReasonInfo:ReasonCode"": ""NO_BLOCKING_METHOD"", ""ReasonInfoList:ReasonInfo:ReasonCodeMsg"": ""[ERROR] No valid blocking scheme found"", ""SrcObject"": ""u_enerr_ecc_e1_sram_wrfifo/sync_inst[0].genblk1.genblk1.u_dont_touch_sync_dff2/Q"", ""DestObject"": ""u_sram_wrfifo_cg/u_dont_touch_preicg/ECK"", ""SrcObjectType"": ""library-cell"", ""DestObjectType"": ""clock-gating-cell"", ""AllSrcResets:SrcResetInfo:ResetObject"": ""RESETN_ACLK"", ""AllSrcResets:SrcResetInfo:ResetName"": ""RESETN_ACLK"", ""DestSyncResetInfoList:DestResetInfo:ResetName"": ""'no-reset'"", ""SrcClockInfoList:SrcClockInfo:ClockDomainId"": ""1"", ""SrcClockInfoList:SrcClockInfo:ClockName"": ""CLK_PRCM_ACLK"", ""SrcClockInfoList:SrcClockInfo:ClockObject"": ""ACLK"", ""ContainerInstance"": ""BOS_AESDMA"", ""Module"": ""BOS_AESDMA""}","waive_violation -add {RDC_CLOCK_CORRUPT_OBSERVED_115}  -comment {Logic not needed when IP is reset}  -filter {(RdcSourceResets:ResetName == ""RESETN_ACLK"") AND (RdcDestResets:DestResetInfo:ResetName == ""'no-reset'"") AND (DestClockInfoList:DestClockInfo:ClockDomainId == ""1"") AND (DestClockInfoList:DestClockInfo:ClockName == ""CLK_PRCM_ACLK"") AND (DestClockInfoList:DestClockInfo:ClockObject == ""ACLK"") AND (ReasonInfoList:ReasonInfo:ReasonCode == ""NO_BLOCKING_METHOD"") AND (ReasonInfoList:ReasonInfo:ReasonCodeMsg == ""[ERROR] No valid blocking scheme found"") AND (SrcObject == ""u_enerr_ecc_e1_sram_wrfifo/sync_inst[0].genblk1.genblk1.u_dont_touch_sync_dff2/Q"") AND (DestObject == ""u_sram_wrfifo_cg/u_dont_touch_preicg/ECK"") AND (SrcObjectType == ""library-cell"") AND (DestObjectType == ""clock-gating-cell"") AND (AllSrcResets:SrcResetInfo:ResetObject == ""RESETN_ACLK"") AND (AllSrcResets:SrcResetInfo:ResetName == ""RESETN_ACLK"") AND (DestSyncResetInfoList:DestResetInfo:ResetName == ""'no-reset'"") AND (SrcClockInfoList:SrcClockInfo:ClockDomainId == ""1"") AND (SrcClockInfoList:SrcClockInfo:ClockName == ""CLK_PRCM_ACLK"") AND (SrcClockInfoList:SrcClockInfo:ClockObject == ""ACLK"") AND (ContainerInstance == ""BOS_AESDMA"") AND (Module == ""BOS_AESDMA"")}  -app { rdc } -tag { RDC_CLOCK_CORRUPT_OBSERVED } -user { pnson } -timestamp { 12-05-2026 21:51:59 }"
RDC_CLOCK_CORRUPT_OBSERVED_117,ACTIVE,1,RDC_CLOCK_CORRUPT_OBSERVED,Logic not needed when IP is reset,pnson,12-05-2026 21:51:59,"{""RdcSourceResets:ResetName"": ""RESETN_ACLK"", ""RdcDestResets:DestResetInfo:ResetName"": ""'no-reset'"", ""DestClockInfoList:DestClockInfo:ClockDomainId"": ""1"", ""DestClockInfoList:DestClockInfo:ClockName"": ""CLK_PRCM_ACLK"", ""DestClockInfoList:DestClockInfo:ClockObject"": ""ACLK"", ""ReasonInfoList:ReasonInfo:ReasonCode"": ""NO_BLOCKING_METHOD"", ""ReasonInfoList:ReasonInfo:ReasonCodeMsg"": ""[ERROR] No valid blocking scheme found"", ""SrcObject"": ""u_enerr_ecc_e2_sram_wrfifo/sync_inst[0].genblk1.genblk1.u_dont_touch_sync_dff2/Q"", ""DestObject"": ""u_sram_wrfifo_cg/u_dont_touch_preicg/ECK"", ""SrcObjectType"": ""library-cell"", ""DestObjectType"": ""clock-gating-cell"", ""AllSrcResets:SrcResetInfo:ResetObject"": ""RESETN_ACLK"", ""AllSrcResets:SrcResetInfo:ResetName"": ""RESETN_ACLK"", ""DestSyncResetInfoList:DestResetInfo:ResetName"": ""'no-reset'"", ""SrcClockInfoList:SrcClockInfo:ClockDomainId"": ""1"", ""SrcClockInfoList:SrcClockInfo:ClockName"": ""CLK_PRCM_ACLK"", ""SrcClockInfoList:SrcClockInfo:ClockObject"": ""ACLK"", ""ContainerInstance"": ""BOS_AESDMA"", ""Module"": ""BOS_AESDMA""}","waive_violation -add {RDC_CLOCK_CORRUPT_OBSERVED_117}  -comment {Logic not needed when IP is reset}  -filter {(RdcSourceResets:ResetName == ""RESETN_ACLK"") AND (RdcDestResets:DestResetInfo:ResetName == ""'no-reset'"") AND (DestClockInfoList:DestClockInfo:ClockDomainId == ""1"") AND (DestClockInfoList:DestClockInfo:ClockName == ""CLK_PRCM_ACLK"") AND (DestClockInfoList:DestClockInfo:ClockObject == ""ACLK"") AND (ReasonInfoList:ReasonInfo:ReasonCode == ""NO_BLOCKING_METHOD"") AND (ReasonInfoList:ReasonInfo:ReasonCodeMsg == ""[ERROR] No valid blocking scheme found"") AND (SrcObject == ""u_enerr_ecc_e2_sram_wrfifo/sync_inst[0].genblk1.genblk1.u_dont_touch_sync_dff2/Q"") AND (DestObject == ""u_sram_wrfifo_cg/u_dont_touch_preicg/ECK"") AND (SrcObjectType == ""library-cell"") AND (DestObjectType == ""clock-gating-cell"") AND (AllSrcResets:SrcResetInfo:ResetObject == ""RESETN_ACLK"") AND (AllSrcResets:SrcResetInfo:ResetName == ""RESETN_ACLK"") AND (DestSyncResetInfoList:DestResetInfo:ResetName == ""'no-reset'"") AND (SrcClockInfoList:SrcClockInfo:ClockDomainId == ""1"") AND (SrcClockInfoList:SrcClockInfo:ClockName == ""CLK_PRCM_ACLK"") AND (SrcClockInfoList:SrcClockInfo:ClockObject == ""ACLK"") AND (ContainerInstance == ""BOS_AESDMA"") AND (Module == ""BOS_AESDMA"")}  -app { rdc } -tag { RDC_CLOCK_CORRUPT_OBSERVED } -user { pnson } -timestamp { 12-05-2026 21:51:59 }"
RDC_CLOCK_CORRUPT_OBSERVED_121,ACTIVE,1,RDC_CLOCK_CORRUPT_OBSERVED,This warning is that output clock of clock gating cell should be active and reset is deasserted. This is confirmed by designer.,minsy0731,12-06-2025 13:42:45,"{""RdcSourceResets:ResetName"": ""RESETN_ACLK"", ""RdcDestResets:DestResetInfo:ResetName"": ""'no-reset'"", ""DestClockInfoList:DestClockInfo:ClockDomainId"": ""1"", ""DestClockInfoList:DestClockInfo:ClockName"": ""CLK_PRCM_ACLK"", ""DestClockInfoList:DestClockInfo:ClockObject"": ""ACLK"", ""ReasonInfoList:ReasonInfo:ReasonCode"": ""NO_BLOCKING_METHOD"", ""SrcObject"": ""u_AESDMA_TOP/u_aesdma_top/u_AES_CORE/r_mvalid/Q"", ""DestObject"": ""u_sram_wrfifo_cg/u_dont_touch_preicg/ECK"", ""AllSrcResets:SrcResetInfo:ResetObject"": ""RESETN_ACLK"", ""AllSrcResets:SrcResetInfo:ResetName"": ""RESETN_ACLK"", ""DestSyncResetInfoList:DestResetInfo:ResetName"": ""'no-reset'"", ""SrcClockInfoList:SrcClockInfo:ClockDomainId"": ""1"", ""SrcClockInfoList:SrcClockInfo:ClockName"": ""CLK_PRCM_ACLK"", ""SrcClockInfoList:SrcClockInfo:ClockObject"": ""ACLK"", ""Module"": ""BOS_AESDMA""}","waive_violation -add {RDC_CLOCK_CORRUPT_OBSERVED_121}  -comment {This warning is that output clock of clock gating cell should be active and reset is deasserted. This is confirmed by designer.}  -filter {(RdcSourceResets:ResetName == ""RESETN_ACLK"") AND (RdcDestResets:DestResetInfo:ResetName == ""'no-reset'"") AND (DestClockInfoList:DestClockInfo:ClockDomainId == ""1"") AND (DestClockInfoList:DestClockInfo:ClockName == ""CLK_PRCM_ACLK"") AND (DestClockInfoList:DestClockInfo:ClockObject == ""ACLK"") AND (ReasonInfoList:ReasonInfo:ReasonCode == ""NO_BLOCKING_METHOD"") AND (SrcObject == ""u_AESDMA_TOP/u_aesdma_top/u_AES_CORE/r_mvalid/Q"") AND (DestObject == ""u_sram_wrfifo_cg/u_dont_touch_preicg/ECK"") AND (AllSrcResets:SrcResetInfo:ResetObject == ""RESETN_ACLK"") AND (AllSrcResets:SrcResetInfo:ResetName == ""RESETN_ACLK"") AND (DestSyncResetInfoList:DestResetInfo:ResetName == ""'no-reset'"") AND (SrcClockInfoList:SrcClockInfo:ClockDomainId == ""1"") AND (SrcClockInfoList:SrcClockInfo:ClockName == ""CLK_PRCM_ACLK"") AND (SrcClockInfoList:SrcClockInfo:ClockObject == ""ACLK"") AND (Module == ""BOS_AESDMA"")}  -app { rdc } -tag { RDC_CLOCK_CORRUPT_OBSERVED } -user { minsy0731 } -timestamp { 12-06-2025 13:42:45 }"
RDC_CLOCK_CORRUPT_OBSERVED_122,ACTIVE,1,RDC_CLOCK_CORRUPT_OBSERVED,This warning is that output clock of clock gating cell should be active and reset is deasserted. This is confirmed by designer.,minsy0731,12-06-2025 13:42:45,"{""RdcSourceResets:ResetName"": ""RESETN_ACLK"", ""RdcDestResets:DestResetInfo:ResetName"": ""'no-reset'"", ""DestClockInfoList:DestClockInfo:ClockDomainId"": ""1"", ""DestClockInfoList:DestClockInfo:ClockName"": ""CLK_PRCM_ACLK"", ""DestClockInfoList:DestClockInfo:ClockObject"": ""ACLK"", ""ReasonInfoList:ReasonInfo:ReasonCode"": ""NO_BLOCKING_METHOD"", ""SrcObject"": ""u_AESDMA_TOP/u_aesdma_top/u_AESDMA_DATAGEN/u_AESDMA_PRBS_GEN_in_DATAGEN/u_REGFIFO_for_prbs/r_cnt/Q[1:0]"", ""DestObject"": ""u_sram_wrfifo_cg/u_dont_touch_preicg/ECK"", ""AllSrcResets:SrcResetInfo:ResetObject"": ""RESETN_ACLK"", ""AllSrcResets:SrcResetInfo:ResetName"": ""RESETN_ACLK"", ""DestSyncResetInfoList:DestResetInfo:ResetName"": ""'no-reset'"", ""SrcClockInfoList:SrcClockInfo:ClockDomainId"": ""1"", ""SrcClockInfoList:SrcClockInfo:ClockName"": ""CLK_PRCM_ACLK"", ""SrcClockInfoList:SrcClockInfo:ClockObject"": ""ACLK"", ""Module"": ""BOS_AESDMA""}","waive_violation -add {RDC_CLOCK_CORRUPT_OBSERVED_122}  -comment {This warning is that output clock of clock gating cell should be active and reset is deasserted. This is confirmed by designer.}  -filter {(RdcSourceResets:ResetName == ""RESETN_ACLK"") AND (RdcDestResets:DestResetInfo:ResetName == ""'no-reset'"") AND (DestClockInfoList:DestClockInfo:ClockDomainId == ""1"") AND (DestClockInfoList:DestClockInfo:ClockName == ""CLK_PRCM_ACLK"") AND (DestClockInfoList:DestClockInfo:ClockObject == ""ACLK"") AND (ReasonInfoList:ReasonInfo:ReasonCode == ""NO_BLOCKING_METHOD"") AND (SrcObject == ""u_AESDMA_TOP/u_aesdma_top/u_AESDMA_DATAGEN/u_AESDMA_PRBS_GEN_in_DATAGEN/u_REGFIFO_for_prbs/r_cnt/Q[1:0]"") AND (DestObject == ""u_sram_wrfifo_cg/u_dont_touch_preicg/ECK"") AND (AllSrcResets:SrcResetInfo:ResetObject == ""RESETN_ACLK"") AND (AllSrcResets:SrcResetInfo:ResetName == ""RESETN_ACLK"") AND (DestSyncResetInfoList:DestResetInfo:ResetName == ""'no-reset'"") AND (SrcClockInfoList:SrcClockInfo:ClockDomainId == ""1"") AND (SrcClockInfoList:SrcClockInfo:ClockName == ""CLK_PRCM_ACLK"") AND (SrcClockInfoList:SrcClockInfo:ClockObject == ""ACLK"") AND (Module == ""BOS_AESDMA"")}  -app { rdc } -tag { RDC_CLOCK_CORRUPT_OBSERVED } -user { minsy0731 } -timestamp { 12-06-2025 13:42:45 }"
RDC_CLOCK_CORRUPT_OBSERVED_123,ACTIVE,1,RDC_CLOCK_CORRUPT_OBSERVED,This warning is that output clock of clock gating cell should be active and reset is deasserted. This is confirmed by designer.,minsy0731,12-06-2025 13:42:45,"{""RdcSourceResets:ResetName"": ""RESETN_ACLK"", ""RdcDestResets:DestResetInfo:ResetName"": ""'no-reset'"", ""DestClockInfoList:DestClockInfo:ClockDomainId"": ""1"", ""DestClockInfoList:DestClockInfo:ClockName"": ""CLK_PRCM_ACLK"", ""DestClockInfoList:DestClockInfo:ClockObject"": ""ACLK"", ""ReasonInfoList:ReasonInfo:ReasonCode"": ""NO_BLOCKING_METHOD"", ""SrcObject"": ""u_AESDMA_TOP/u_aesdma_top/u_AESDMA_WRCORE/u_AESDMA_DMA_WR_FIFO/u_REGFIFO/r_cnt/Q[1:0]"", ""DestObject"": ""u_sram_wrfifo_cg/u_dont_touch_preicg/ECK"", ""AllSrcResets:SrcResetInfo:ResetObject"": ""RESETN_ACLK"", ""AllSrcResets:SrcResetInfo:ResetName"": ""RESETN_ACLK"", ""DestSyncResetInfoList:DestResetInfo:ResetName"": ""'no-reset'"", ""SrcClockInfoList:SrcClockInfo:ClockDomainId"": ""1"", ""SrcClockInfoList:SrcClockInfo:ClockName"": ""CLK_PRCM_ACLK"", ""SrcClockInfoList:SrcClockInfo:ClockObject"": ""ACLK"", ""Module"": ""BOS_AESDMA""}","waive_violation -add {RDC_CLOCK_CORRUPT_OBSERVED_123}  -comment {This warning is that output clock of clock gating cell should be active and reset is deasserted. This is confirmed by designer.}  -filter {(RdcSourceResets:ResetName == ""RESETN_ACLK"") AND (RdcDestResets:DestResetInfo:ResetName == ""'no-reset'"") AND (DestClockInfoList:DestClockInfo:ClockDomainId == ""1"") AND (DestClockInfoList:DestClockInfo:ClockName == ""CLK_PRCM_ACLK"") AND (DestClockInfoList:DestClockInfo:ClockObject == ""ACLK"") AND (ReasonInfoList:ReasonInfo:ReasonCode == ""NO_BLOCKING_METHOD"") AND (SrcObject == ""u_AESDMA_TOP/u_aesdma_top/u_AESDMA_WRCORE/u_AESDMA_DMA_WR_FIFO/u_REGFIFO/r_cnt/Q[1:0]"") AND (DestObject == ""u_sram_wrfifo_cg/u_dont_touch_preicg/ECK"") AND (AllSrcResets:SrcResetInfo:ResetObject == ""RESETN_ACLK"") AND (AllSrcResets:SrcResetInfo:ResetName == ""RESETN_ACLK"") AND (DestSyncResetInfoList:DestResetInfo:ResetName == ""'no-reset'"") AND (SrcClockInfoList:SrcClockInfo:ClockDomainId == ""1"") AND (SrcClockInfoList:SrcClockInfo:ClockName == ""CLK_PRCM_ACLK"") AND (SrcClockInfoList:SrcClockInfo:ClockObject == ""ACLK"") AND (Module == ""BOS_AESDMA"")}  -app { rdc } -tag { RDC_CLOCK_CORRUPT_OBSERVED } -user { minsy0731 } -timestamp { 12-06-2025 13:42:45 }"
